CustomerID,FirstName,LastName,DateOfBirth,Gender,Province,City,CustomerSegment,JoinDate,RiskRating,EmploymentStatus,AnnualIncome,IsActive
C000726,Jason,Dlamini,1962-10-25,Female,KwaZulu-Natal,Durban,Mass Market,2026-05-25,Medium,Employed,242014,True
C000727,Sipho,Daniels,1969-05-24,Male,Mpumalanga,eMalahleni,Emerging Affluent,2025-05-15,High,Self-Employed,587914,True
C000728,Anika,Daniels,1957-09-11,Female,Western Cape,George,Mass Market,2023-05-05,Medium,Student,74125,True
C000729,Neo,Molefe,1983-09-20,Male,Western Cape,Bellville,Emerging Affluent,2026-04-17,Low,Self-Employed,285030,False
C000730,Nomsa,Botha,1983-01-31,Male,Gauteng,Pretoria,Emerging Affluent,2024-06-16,Low,Self-Employed,375677,True
C000731,Thabo,Meyer,1961-05-01,Female,Eastern Cape,Gqeberha,Mass Market,2026-02-13,Low,Unemployed,73178,True
C000732,Ruan,Ndlovu,1976-04-17,Male,Limpopo,Tzaneen,Emerging Affluent,2023-10-13,Low,Employed,364287,True
C000733,Megan,Nkosi,1986-05-13,Male,Western Cape,Paarl,Mass Market,2025-02-22,Medium,Employed,198940,True
C000734,Neo,Nkosi,1980-02-22,Female,Western Cape,George,Mass Market,2025-08-25,Low,Unemployed,61162,True
C000735,Mpho,Jacobs,1987-03-31,Female,KwaZulu-Natal,Richards Bay,Emerging Affluent,2023-12-16,Low,Employed,437154,True
C000736,Imran,Govender,1962-09-02,Male,Limpopo,Polokwane,Mass Market,2022-12-06,Low,Unemployed,24001,True
C000737,Nomsa,Botha,1969-03-29,Male,Eastern Cape,East London,Emerging Affluent,2023-02-12,Low,Retired,363343,True
C000738,Ethan,Smith,2004-08-02,Male,Western Cape,Bellville,Mass Market,2024-08-01,High,Self-Employed,194993,True
C000739,Muhammad,Smith,1982-10-08,Male,Mpumalanga,Mbombela,Mass Market,2024-03-08,Medium,Employed,163667,True
C000740,Kagiso,Adams,1973-08-17,Male,Western Cape,Stellenbosch,Mass Market,2023-09-14,Medium,Unemployed,97638,True
C000741,Ruan,Daniels,1987-11-07,Female,Eastern Cape,Gqeberha,Emerging Affluent,2022-09-13,High,Employed,288290,True
C000742,Kagiso,Botha,1985-10-09,Female,Gauteng,Pretoria,Mass Market,2022-06-28,Medium,Unemployed,54966,True
C000743,Ayanda,Cele,1975-12-05,Female,Gauteng,Sandton,Affluent,2023-07-21,Low,Employed,832563,True
C000744,Zanele,Williams,1993-08-12,Male,Western Cape,Paarl,Affluent,2022-09-20,Low,Self-Employed,874550,True
C000745,Jason,Ndlovu,1963-11-21,Female,Western Cape,Stellenbosch,Emerging Affluent,2024-09-17,Low,Employed,335797,True
C000746,Lerato,Jacobs,1976-08-11,Male,Gauteng,Soweto,Emerging Affluent,2023-12-05,Medium,Employed,645667,False
C000747,Zanele,Molefe,1963-04-24,Male,Gauteng,Sandton,Emerging Affluent,2023-05-02,Low,Self-Employed,431321,True
C000748,Nomsa,Nkosi,1988-12-10,Male,Gauteng,Johannesburg,Mass Market,2023-07-23,Medium,Retired,234177,True
C000749,Anika,Daniels,2000-04-08,Female,Gauteng,Centurion,Mass Market,2023-08-18,High,Unemployed,14344,True
C000750,Nomsa,Naidoo,1957-11-10,Female,KwaZulu-Natal,Pietermaritzburg,Mass Market,2025-03-16,Medium,Employed,141682,True
C000751,Sipho,Govender,1993-05-14,Male,Limpopo,Polokwane,Mass Market,2024-12-05,Medium,Unemployed,51489,True
C000752,Ethan,Govender,2004-05-06,Female,Eastern Cape,East London,Mass Market,2023-06-15,Low,Student,44177,True
C000753,Imran,Radebe,1993-11-05,Male,Gauteng,Centurion,Emerging Affluent,2023-02-17,Medium,Self-Employed,315909,True
C000754,Kayla,Mokoena,1995-11-11,Female,Gauteng,Centurion,Mass Market,2022-07-05,Low,Employed,247385,True
C000755,Lerato,Patel,1959-09-20,Male,Gauteng,Midrand,Affluent,2022-01-13,Low,Employed,682983,False
C000756,Priya,Naidoo,1996-06-08,Male,Gauteng,Midrand,Mass Market,2024-03-22,Low,Unemployed,59315,True
C000757,Muhammad,Daniels,1977-08-23,Male,Gauteng,Centurion,Emerging Affluent,2023-02-10,Medium,Self-Employed,396858,True
C000758,Ruan,Pillay,1976-09-03,Male,Gauteng,Pretoria,Emerging Affluent,2022-03-07,Low,Employed,642249,True
C000759,Ethan,Jacobs,1973-08-17,Female,Western Cape,Bellville,Emerging Affluent,2025-10-09,Low,Employed,449574,True
C000760,Mpho,Meyer,2005-04-15,Female,Gauteng,Centurion,Mass Market,2026-01-22,Medium,Student,28531,False
C000761,Naledi,Ndlovu,1955-06-03,Female,Western Cape,Paarl,Mass Market,2023-05-07,Medium,Unemployed,55965,True
C000762,Karabo,Brown,1990-03-25,Female,Mpumalanga,Mbombela,Mass Market,2026-01-07,Medium,Unemployed,54001,True
C000763,Ruan,Ndlovu,1959-03-30,Male,Gauteng,Johannesburg,Emerging Affluent,2025-07-10,Medium,Employed,595159,True
C000764,Imran,Radebe,1963-01-12,Female,Western Cape,Bellville,Emerging Affluent,2024-09-08,Low,Employed,404088,True
C000765,Naledi,Williams,1995-03-08,Male,Gauteng,Johannesburg,Emerging Affluent,2024-05-24,Medium,Employed,304738,True
C000766,Nomsa,Adams,1972-11-09,Male,North West,Mahikeng,Emerging Affluent,2024-02-26,Low,Self-Employed,430270,True
C000767,Muhammad,Jacobs,1987-07-02,Female,Gauteng,Johannesburg,Affluent,2024-03-05,Low,Employed,818166,True
C000768,Naledi,Williams,1997-03-06,Male,Eastern Cape,East London,Mass Market,2022-04-20,Low,Employed,125343,True
C000769,Imran,Meyer,1979-08-11,Male,Gauteng,Centurion,Affluent,2024-02-11,Low,Employed,947401,True
C000770,Nomsa,Cele,1962-03-22,Female,Eastern Cape,Mthatha,Emerging Affluent,2026-04-30,Medium,Self-Employed,536982,True
C000771,Ruan,Daniels,1964-10-08,Male,Western Cape,Cape Town,Affluent,2023-08-09,High,Self-Employed,753511,False
C000772,Muhammad,Gumede,1990-09-25,Female,Eastern Cape,Mthatha,Emerging Affluent,2022-03-28,Low,Employed,371002,True
C000773,Sibusiso,Williams,1994-05-27,Female,North West,Rustenburg,Emerging Affluent,2022-01-12,Low,Employed,482704,True
C000774,Daniel,Williams,2003-11-03,Male,Gauteng,Johannesburg,Mass Market,2023-09-20,Medium,Employed,101477,True
C000775,Imran,Meyer,1991-01-18,Female,Gauteng,Johannesburg,Emerging Affluent,2024-01-14,Low,Self-Employed,529625,True
C000776,Mpho,Smith,2000-04-11,Female,Western Cape,Cape Town,Mass Market,2023-07-13,Medium,Employed,214312,True
C000777,Lerato,Gumede,1976-03-24,Female,KwaZulu-Natal,Richards Bay,Mass Market,2023-09-19,Low,Unemployed,2201,True
C000778,Kayla,Gumede,1980-05-01,Male,Gauteng,Centurion,Mass Market,2025-03-23,Low,Employed,128759,True
C000779,Sibusiso,Khumalo,1984-03-19,Female,Free State,Welkom,Emerging Affluent,2023-10-12,Low,Employed,304335,True
C000780,Ethan,Gumede,1985-04-02,Male,Gauteng,Soweto,Emerging Affluent,2022-02-03,Low,Employed,635162,True
C000781,Leah,Khan,1965-12-01,Male,Gauteng,Soweto,Emerging Affluent,2024-02-13,Low,Employed,292696,True
C000782,Leah,Patel,1995-08-19,Male,Gauteng,Johannesburg,Mass Market,2023-05-01,Low,Unemployed,53359,True
C000783,Megan,Ndlovu,1961-08-16,Male,Gauteng,Pretoria,Mass Market,2022-05-24,Low,Employed,181781,True
C000784,Muhammad,Jacobs,1991-02-06,Male,Western Cape,Paarl,Emerging Affluent,2022-04-05,Low,Employed,354948,True
C000785,Fatima,Gumede,2004-04-10,Female,Mpumalanga,Mbombela,Affluent,2024-11-17,Low,Employed,938036,True
C000786,Karabo,Botha,1966-10-31,Female,Gauteng,Midrand,Emerging Affluent,2026-06-07,Medium,Employed,530207,True
C000787,Leah,Khan,1988-04-19,Male,Gauteng,Centurion,Mass Market,2026-01-12,Low,Student,64271,True
C000788,Sibusiso,Naidoo,1971-11-01,Male,KwaZulu-Natal,Richards Bay,Private Banking,2023-09-04,Low,Employed,1245338,True
C000789,Ayesha,Patel,1980-04-23,Female,Gauteng,Pretoria,Emerging Affluent,2022-10-07,Low,Employed,461100,True
C000790,Thabo,Cele,2000-06-13,Female,Limpopo,Polokwane,Mass Market,2023-11-13,Low,Student,56620,True
C000791,Sipho,Pillay,1954-07-05,Female,Eastern Cape,East London,Emerging Affluent,2023-10-26,Medium,Employed,619760,True
C000792,Jason,Ndlovu,1972-09-03,Female,Gauteng,Midrand,Mass Market,2026-05-14,Low,Student,45823,True
C000793,Anika,Mokoena,1969-12-20,Female,Gauteng,Midrand,Mass Market,2024-08-30,Low,Employed,250838,True
C000794,Leah,Adams,2006-10-21,Male,Limpopo,Polokwane,Emerging Affluent,2023-05-24,Low,Employed,332034,True
C000795,Daniel,Adams,1986-07-12,Female,Northern Cape,Upington,Emerging Affluent,2024-10-16,Low,Employed,352987,True
C000796,Priya,Radebe,1980-03-04,Female,KwaZulu-Natal,Durban,Emerging Affluent,2023-02-14,High,Employed,410553,True
C000797,Ruan,Williams,1987-09-27,Male,Gauteng,Johannesburg,Mass Market,2024-01-28,Low,Employed,144327,True
C000798,Kayla,Botha,1986-05-23,Female,Free State,Welkom,Mass Market,2022-04-19,High,Unemployed,91381,True
C000799,Zanele,Khumalo,1973-06-01,Female,Gauteng,Midrand,Emerging Affluent,2022-10-26,Medium,Employed,462075,True
C000800,Ayanda,Gumede,1963-01-23,Male,Gauteng,Soweto,Emerging Affluent,2024-07-10,Low,Employed,297941,True
C000801,Tshepo,Govender,1970-05-18,Male,Western Cape,George,Mass Market,2022-03-05,Medium,Employed,186931,True
C000802,Kagiso,Nkosi,1992-10-24,Male,Gauteng,Soweto,Emerging Affluent,2024-06-15,Medium,Employed,524406,False
C000803,Anika,Govender,1990-10-22,Male,Eastern Cape,Mthatha,Emerging Affluent,2025-11-21,Low,Employed,322356,True
C000804,Sipho,Khumalo,1972-12-24,Male,KwaZulu-Natal,Durban,Affluent,2025-12-14,Medium,Self-Employed,855756,True
C000805,Nomsa,Khan,1969-08-08,Female,Gauteng,Johannesburg,Mass Market,2022-06-29,Medium,Employed,249364,True
C000806,Sibusiso,Meyer,1958-08-12,Female,KwaZulu-Natal,Pietermaritzburg,Mass Market,2023-09-14,Medium,Employed,132819,True
C000807,Nomsa,Smith,1996-08-25,Male,Mpumalanga,Mbombela,Emerging Affluent,2024-04-06,High,Employed,303140,True
C000808,Naledi,Govender,1988-08-17,Female,Gauteng,Soweto,Emerging Affluent,2022-11-28,Low,Employed,342496,True
C000809,Kagiso,Mokoena,1989-09-21,Male,Western Cape,Stellenbosch,Private Banking,2022-11-03,Low,Self-Employed,1481728,True
C000810,Sipho,Naidoo,1984-05-17,Female,KwaZulu-Natal,Durban,Mass Market,2023-12-10,Medium,Employed,153224,True
C000811,Leah,Khan,1993-07-24,Male,Free State,Bloemfontein,Emerging Affluent,2023-07-29,Low,Employed,383878,True
C000812,Jason,Pillay,1975-07-15,Male,Northern Cape,Upington,Emerging Affluent,2023-01-05,High,Employed,498413,True
C000813,Sipho,Williams,1980-03-18,Female,Gauteng,Soweto,Emerging Affluent,2025-01-29,Medium,Employed,409711,True
C000814,Priya,Mokoena,1983-01-15,Male,Western Cape,Bellville,Mass Market,2023-09-26,Medium,Unemployed,80650,True
C000815,Zanele,Khan,1968-01-05,Male,Western Cape,Cape Town,Mass Market,2025-03-26,Medium,Employed,153045,True
C000816,Priya,Brown,1964-06-26,Male,Gauteng,Sandton,Emerging Affluent,2025-12-31,Medium,Self-Employed,346497,True
C000817,Zanele,Ndlovu,2001-11-29,Male,Gauteng,Midrand,Mass Market,2026-01-13,Medium,Unemployed,52336,True
C000818,Sibusiso,Pillay,1964-10-10,Male,KwaZulu-Natal,Pietermaritzburg,Mass Market,2026-02-02,Low,Retired,275434,True
C000819,Lerato,Nkosi,1997-11-27,Male,Mpumalanga,eMalahleni,Emerging Affluent,2024-06-14,Low,Retired,589931,True
C000820,Imran,Jacobs,1973-02-24,Male,KwaZulu-Natal,Pietermaritzburg,Mass Market,2022-06-29,Low,Employed,93529,True
C000821,Nomsa,Ndlovu,1969-10-08,Male,KwaZulu-Natal,Pietermaritzburg,Mass Market,2023-01-24,High,Employed,131845,True
C000822,Zanele,Khumalo,1980-07-01,Male,KwaZulu-Natal,Umhlanga,Affluent,2022-12-20,Medium,Self-Employed,1047819,True
C000823,Tshepo,Cele,2003-06-20,Male,Eastern Cape,East London,Mass Market,2025-09-28,Medium,Employed,142981,True
C000824,Ruan,Khan,1977-09-24,Female,KwaZulu-Natal,Umhlanga,Emerging Affluent,2024-03-23,Low,Employed,469198,True
C000825,Sipho,Meyer,1968-05-06,Male,Eastern Cape,Mthatha,Mass Market,2022-11-09,Medium,Retired,178476,True
C000826,Kayla,Adams,1999-02-06,Female,Eastern Cape,Gqeberha,Emerging Affluent,2022-03-26,Medium,Retired,525728,True
C000827,Daniel,Adams,1974-08-18,Male,Gauteng,Johannesburg,Emerging Affluent,2024-10-10,Medium,Employed,304424,True
C000828,Anika,Nkosi,2006-01-25,Female,Limpopo,Tzaneen,Emerging Affluent,2025-09-12,Low,Employed,350684,False
C000829,Zanele,Khumalo,1963-11-11,Male,Gauteng,Pretoria,Mass Market,2023-04-27,Medium,Self-Employed,192544,True
C000830,Ayesha,Gumede,2001-01-26,Male,Western Cape,Bellville,Emerging Affluent,2022-11-22,Low,Employed,322399,True
C000831,Ethan,Pillay,1967-05-19,Male,Gauteng,Sandton,Emerging Affluent,2023-07-17,Medium,Employed,549748,True
C000832,Naledi,Mokoena,1975-10-23,Male,Gauteng,Johannesburg,Mass Market,2026-06-30,Medium,Employed,241105,True
C000833,Priya,Meyer,1997-08-14,Male,KwaZulu-Natal,Durban,Affluent,2024-06-05,High,Employed,826465,True
C000834,Karabo,Khan,1987-03-12,Male,Free State,Welkom,Mass Market,2026-05-16,Low,Employed,236765,True
C000835,Zanele,Naidoo,1959-04-02,Female,Western Cape,Paarl,Mass Market,2024-01-10,High,Employed,235780,True
C000836,Kagiso,Cele,1998-10-01,Male,Free State,Welkom,Emerging Affluent,2026-04-15,Low,Employed,524862,True
C000837,Sibusiso,Naidoo,2005-08-06,Female,Gauteng,Midrand,Mass Market,2023-09-05,Low,Employed,123788,True
C000838,Kagiso,Nkosi,1985-07-24,Female,Gauteng,Midrand,Affluent,2025-11-02,Low,Self-Employed,752794,True
C000839,Tshepo,Dlamini,1955-07-04,Male,KwaZulu-Natal,Durban,Emerging Affluent,2023-11-08,Low,Employed,508195,True
C000840,Ayanda,Cele,1957-09-21,Female,Eastern Cape,East London,Affluent,2025-11-21,Low,Employed,794409,True
C000841,Ayesha,Brown,1958-10-08,Male,Gauteng,Centurion,Mass Market,2024-11-23,Low,Retired,106940,True
C000842,Jason,Govender,1976-06-06,Female,Gauteng,Sandton,Mass Market,2022-05-27,Medium,Retired,105761,True
C000843,Tshepo,Dlamini,1951-01-28,Female,Limpopo,Tzaneen,Mass Market,2023-10-11,Medium,Employed,234312,True
C000844,Kagiso,Radebe,1959-09-01,Female,Western Cape,Bellville,Mass Market,2023-12-16,Low,Retired,148541,True
C000845,Anika,Brown,1993-04-13,Male,Western Cape,Bellville,Affluent,2024-10-07,Low,Employed,676034,True
C000846,Ruan,Williams,1974-05-09,Male,Limpopo,Tzaneen,Mass Market,2022-07-13,High,Employed,80298,True
C000847,Kagiso,Patel,1989-04-04,Male,Gauteng,Pretoria,Mass Market,2024-09-03,Medium,Unemployed,75806,True
C000848,Jason,Patel,2006-12-21,Male,Gauteng,Midrand,Emerging Affluent,2023-10-06,Low,Retired,314853,True
C000849,Anika,Nkosi,1998-01-01,Male,Western Cape,Bellville,Affluent,2024-02-03,Low,Employed,861219,True
C000850,Kagiso,Botha,1990-07-09,Female,KwaZulu-Natal,Durban,Mass Market,2025-11-13,Medium,Employed,194331,True
C000851,Tshepo,Govender,1993-10-06,Female,Gauteng,Sandton,Emerging Affluent,2023-02-19,Low,Employed,326943,True
C000852,Sibusiso,Radebe,1992-03-20,Female,Gauteng,Soweto,Mass Market,2026-02-12,High,Student,19430,False
C000853,Lerato,Khan,2002-03-29,Female,Free State,Bloemfontein,Emerging Affluent,2022-12-19,Low,Employed,301376,True
C000854,Thabo,Brown,1990-10-09,Female,Limpopo,Polokwane,Mass Market,2025-08-12,Low,Student,47467,True
C000855,Lerato,Naidoo,1974-04-27,Female,Free State,Bloemfontein,Emerging Affluent,2025-10-13,High,Self-Employed,412936,True
C000856,Lerato,Meyer,1989-11-26,Female,Western Cape,Stellenbosch,Mass Market,2022-03-29,Low,Retired,138972,True
C000857,Sibusiso,Cele,2002-02-28,Male,Limpopo,Polokwane,Mass Market,2022-07-01,Medium,Self-Employed,233726,True
C000858,Priya,Meyer,1975-10-16,Female,Western Cape,Paarl,Emerging Affluent,2025-09-14,Low,Self-Employed,355121,True
C000859,Jason,Brown,2006-12-14,Male,Eastern Cape,Gqeberha,Emerging Affluent,2022-04-17,Medium,Self-Employed,469821,True
C000860,Megan,Botha,1969-10-25,Male,Western Cape,George,Emerging Affluent,2023-07-25,Low,Employed,441489,True
C000861,Mpho,Mokoena,1968-11-24,Male,North West,Mahikeng,Mass Market,2026-07-09,Low,Employed,274049,True
C000862,Imran,Jacobs,2006-12-07,Male,Free State,Welkom,Emerging Affluent,2024-05-02,Low,Employed,521186,True
C000863,Karabo,Gumede,2003-02-17,Male,Northern Cape,Kimberley,Mass Market,2025-02-06,Low,Employed,260985,True
C000864,Daniel,Patel,1978-06-06,Male,Eastern Cape,East London,Mass Market,2024-04-26,High,Employed,124893,True
C000865,Kagiso,Nkosi,1961-07-02,Male,Mpumalanga,eMalahleni,Mass Market,2022-08-01,Medium,Employed,232760,True
C000866,Nomsa,Radebe,1989-05-27,Male,KwaZulu-Natal,Richards Bay,Mass Market,2024-08-15,Low,Student,37428,True
C000867,Anika,Patel,1963-06-04,Female,Free State,Bloemfontein,Private Banking,2026-02-03,Medium,Employed,1672140,True
C000868,Nomsa,Smith,1955-11-09,Male,Western Cape,Bellville,Emerging Affluent,2025-08-02,Low,Employed,486838,True
C000869,Sipho,Ndlovu,1956-12-13,Male,Gauteng,Sandton,Mass Market,2026-07-08,Low,Retired,171381,True
C000870,Ayesha,Khumalo,1975-05-12,Male,Gauteng,Midrand,Mass Market,2022-12-07,Low,Employed,219764,True
C000871,Anika,Radebe,1978-05-17,Male,Gauteng,Sandton,Emerging Affluent,2023-02-06,Low,Employed,542500,True
C000872,Naledi,Dlamini,1958-09-10,Female,Western Cape,Stellenbosch,Emerging Affluent,2024-09-24,Low,Employed,293702,True
C000873,Leah,Radebe,1982-10-14,Female,KwaZulu-Natal,Pietermaritzburg,Emerging Affluent,2024-09-18,Low,Retired,385606,True
C000874,Imran,Williams,1980-06-24,Female,KwaZulu-Natal,Umhlanga,Mass Market,2023-01-15,Low,Unemployed,66293,True
C000875,Priya,Mokoena,1978-02-20,Female,Gauteng,Centurion,Emerging Affluent,2026-04-05,Medium,Employed,345362,True
C000876,Jason,Naidoo,1954-08-21,Female,KwaZulu-Natal,Richards Bay,Mass Market,2026-02-20,Medium,Student,54225,True
C000877,Muhammad,Radebe,1953-04-15,Female,KwaZulu-Natal,Richards Bay,Mass Market,2026-01-13,Medium,Employed,174861,False
C000878,Tshepo,Naidoo,1987-01-19,Male,Western Cape,Bellville,Mass Market,2025-04-02,Medium,Employed,84697,True
C000879,Imran,Khumalo,1969-01-21,Male,Gauteng,Johannesburg,Mass Market,2024-03-31,Medium,Employed,234289,True
C000880,Tshepo,Naidoo,1967-09-05,Female,North West,Rustenburg,Emerging Affluent,2022-05-05,Low,Retired,399184,True
C000881,Anika,Khan,1983-08-31,Male,Gauteng,Pretoria,Small Business,2023-09-22,Medium,Self-Employed,1526224,True
C000882,Lerato,Patel,1982-09-27,Female,Gauteng,Soweto,Mass Market,2025-02-20,Low,Employed,143242,True
C000883,Jason,Molefe,1959-02-05,Female,Eastern Cape,Mthatha,Emerging Affluent,2025-06-29,High,Employed,523307,True
C000884,Karabo,Govender,1975-06-08,Male,Mpumalanga,eMalahleni,Emerging Affluent,2023-07-28,Medium,Retired,390248,True
C000885,Kagiso,Cele,1959-12-02,Male,Mpumalanga,eMalahleni,Affluent,2022-07-12,Low,Employed,707001,True
C000886,Muhammad,Williams,1982-01-25,Male,Western Cape,Stellenbosch,Emerging Affluent,2023-10-27,Low,Retired,492421,True
C000887,Kayla,Jacobs,1994-10-18,Male,Western Cape,George,Affluent,2025-10-28,Low,Employed,871056,True
C000888,Megan,Williams,2004-08-14,Male,Gauteng,Sandton,Mass Market,2022-10-13,High,Employed,75805,True
C000889,Ayanda,Meyer,1970-06-24,Male,Gauteng,Centurion,Emerging Affluent,2023-06-13,Low,Employed,369415,True
C000890,Tshepo,Adams,1953-06-08,Male,Western Cape,Paarl,Mass Market,2023-09-21,Low,Self-Employed,181425,False
C000891,Naledi,Daniels,1966-11-26,Male,Western Cape,Bellville,Mass Market,2022-02-26,Low,Unemployed,98334,True
C000892,Karabo,Khumalo,1990-03-25,Female,Gauteng,Johannesburg,Emerging Affluent,2022-07-07,Low,Employed,441087,True
C000893,Fatima,Patel,1994-09-01,Male,Western Cape,George,Mass Market,2022-06-15,Medium,Unemployed,82136,True
C000894,Leah,Adams,1963-04-02,Female,Western Cape,George,Emerging Affluent,2025-08-26,Low,Self-Employed,482140,True
C000895,Sipho,Nkosi,1966-10-23,Female,Western Cape,Paarl,Mass Market,2022-06-19,Medium,Employed,124071,True
C000896,Ethan,Cele,1995-11-25,Female,Gauteng,Soweto,Affluent,2024-03-21,Medium,Employed,676815,True
C000897,Tshepo,Gumede,1978-08-06,Male,KwaZulu-Natal,Umhlanga,Emerging Affluent,2025-02-17,Low,Self-Employed,297250,True
C000898,Ayanda,Ndlovu,1959-11-17,Male,Mpumalanga,Mbombela,Affluent,2025-02-13,High,Self-Employed,843837,True
C000899,Nomsa,Williams,1998-03-16,Female,Free State,Welkom,Mass Market,2024-11-05,Low,Employed,73803,False
C000900,Priya,Adams,1964-02-03,Male,Gauteng,Centurion,Emerging Affluent,2024-05-14,Low,Employed,404603,False
C000901,Imran,Govender,2005-02-14,Female,Gauteng,Sandton,Mass Market,2026-06-12,Low,Employed,247996,True
C000902,Ethan,Pillay,1992-03-24,Male,Limpopo,Polokwane,Mass Market,2026-03-22,Medium,Unemployed,88437,True
C000903,Thabo,Nkosi,1975-02-15,Female,Eastern Cape,Mthatha,Mass Market,2023-03-03,Low,Student,56012,True
C000904,Kagiso,Jacobs,1959-06-03,Male,Gauteng,Midrand,Emerging Affluent,2025-06-25,Low,Employed,402057,True
C000905,Sibusiso,Nkosi,1989-11-19,Male,KwaZulu-Natal,Umhlanga,Emerging Affluent,2023-07-25,High,Employed,611914,True
C000906,Sibusiso,Mokoena,1960-10-21,Female,KwaZulu-Natal,Durban,Emerging Affluent,2026-05-11,Low,Employed,401938,True
C000907,Naledi,Daniels,2005-01-21,Female,Free State,Welkom,Mass Market,2023-08-30,Low,Student,87696,True
C000908,Sipho,Dlamini,1985-03-08,Male,KwaZulu-Natal,Durban,Emerging Affluent,2024-09-04,Medium,Employed,294354,True
C000909,Kayla,Cele,1980-10-03,Female,Gauteng,Pretoria,Mass Market,2023-09-29,Medium,Student,73740,True
